"","prolific_participant_id","story_count","probe","probe_type","line","line_text","count_Question_board","Dimension","Foreshadow","Shift","Post_Topic","response","correct","response_time","age","Sex","First.Language","English.speaking.Monolingual","Current.Country.of.Residence"
"221","5f0da6848c9769018bb99f27",22,"y","v",0,"LOOKING",NA,"Entity","y","n","","f",1,1332,31,"Male","Italian","I know one other language in addition to English","Italy"
"222","5f0da6848c9769018bb99f27",22,"n","s",5,"When she finished, she tossed the bowl in the dishwasher.",NA,"Entity","y","n","","space",1,1490,31,"Male","Italian","I know one other language in addition to English","Italy"
"223","5f0da6848c9769018bb99f27",22,"y","f",0,"SMILING",NA,"Entity","y","n","","f",0,953,31,"Male","Italian","I know one other language in addition to English","Italy"
"224","5f0da6848c9769018bb99f27",22,"n","s",6,"She contemplated having seconds.",NA,"Entity","y","n","","space",1,1074,31,"Male","Italian","I know one other language in addition to English","Italy"
"225","5f0da6848c9769018bb99f27",22,"y","q",0,"Is this true?<br/>Rita was eating vanilla pudding.",NA,"Entity","y","n","","j",1,1266,31,"Male","Italian","I know one other language in addition to English","Italy"
"226","5f0da6848c9769018bb99f27",23,"n","n",1,"Juan¡¦s meeting with the boss didn¡¦t quite go as planned.",NA,"Temporal","y","y","","space",1,5124,31,"Male","Italian","I know one other language in addition to English","Italy"
"227","5f0da6848c9769018bb99f27",23,"y","f",0,"ARGUING",NA,"Temporal","y","y","","j",1,874,31,"Male","Italian","I know one other language in addition to English","Italy"
"228","5f0da6848c9769018bb99f27",23,"n","n",2,"He sat at his desk snacking on mixed nuts.",NA,"Temporal","y","y","","space",1,1110,31,"Male","Italian","I know one other language in addition to English","Italy"
"229","5f0da6848c9769018bb99f27",23,"n","n",3,"He was going to have to finish the new designs before <br/>the next client meeting.",NA,"Temporal","y","y","","space",1,4829,31,"Male","Italian","I know one other language in addition to English","Italy"
"230","5f0da6848c9769018bb99f27",23,"n","s",4,"It was going to take all night.",NA,"Temporal","y","y","","space",1,1016,31,"Male","Italian","I know one other language in addition to English","Italy"
"231","5f0da6848c9769018bb99f27",23,"n","s",5,"The next morning, he reached for his coffee before <br/>remembering the cup was empty.",NA,"Temporal","y","y","","space",1,4048,31,"Male","Italian","I know one other language in addition to English","Italy"
"232","5f0da6848c9769018bb99f27",23,"y","v",0,"SNACKING",NA,"Temporal","y","y","","j",0,849,31,"Male","Italian","I know one other language in addition to English","Italy"
"233","5f0da6848c9769018bb99f27",23,"n","s",6,"At least the designs were finished.",NA,"Temporal","y","y","","space",1,1301,31,"Male","Italian","I know one other language in addition to English","Italy"
"234","5f0da6848c9769018bb99f27",23,"n","s",7,"He could probably get a couple of hours of sleep before the meeting.",NA,"Temporal","y","y","","space",1,1898,31,"Male","Italian","I know one other language in addition to English","Italy"
"235","5f0da6848c9769018bb99f27",23,"y","q",0,"Is this true?<br/>Juan¡¦s meeting went as he expected.",NA,"Temporal","y","y","","j",1,3471,31,"Male","Italian","I know one other language in addition to English","Italy"
"236","5f0da6848c9769018bb99f27",24,"n","n",1,"Carl¡¦s shuttle van had only a few more stops left.",NA,"Spatial","n","n","","space",1,2824,31,"Male","Italian","I know one other language in addition to English","Italy"
"237","5f0da6848c9769018bb99f27",24,"n","n",2,"He was going to Florida for a little business and pleasure.",NA,"Spatial","n","n","","space",1,1752,31,"Male","Italian","I know one other language in addition to English","Italy"
"238","5f0da6848c9769018bb99f27",24,"n","n",3,"He was talking to the other passengers to pass the time.",NA,"Spatial","n","n","","space",1,589,31,"Male","Italian","I know one other language in addition to English","Italy"
"239","5f0da6848c9769018bb99f27",24,"n","s",4,"He could see the city skyline from the freeway.",NA,"Spatial","n","n","","space",1,1259,31,"Male","Italian","I know one other language in addition to English","Italy"
"240","5f0da6848c9769018bb99f27",24,"n","s",5,"The van was crowded with other passengers.",NA,"Spatial","n","n","","space",1,1722,31,"Male","Italian","I know one other language in addition to English","Italy"
"241","5f0da6848c9769018bb99f27",24,"y","v",0,"TALKING",NA,"Spatial","n","n","","j",0,986,31,"Male","Italian","I know one other language in addition to English","Italy"
"242","5f0da6848c9769018bb99f27",24,"n","n",6,"Carl daydreamed about warm sand and salty breezes.",NA,"Spatial","n","n","","space",1,2608,31,"Male","Italian","I know one other language in addition to English","Italy"
"243","5f0da6848c9769018bb99f27",24,"y","q",0,"Is this true?<br/>Carl was in a van.",NA,"Spatial","n","n","","f",1,1822,31,"Male","Italian","I know one other language in addition to English","Italy"
"244","5f0da6848c9769018bb99f27",25,"n","n",1,"Nicole was busy answering the phone and transferring calls.",NA,"Goal","n","y","","space",1,1759,31,"Male","Italian","I know one other language in addition to English","Italy"
"245","5f0da6848c9769018bb99f27",25,"n","n",2,"It had been non-stop since she¡¦d arrived at nine this morning.",NA,"Goal","n","y","","space",1,2149,31,"Male","Italian","I know one other language in addition to English","Italy"
"246","5f0da6848c9769018bb99f27",25,"n","n",3,"All she wanted to do was take a break and get some coffee.",NA,"Goal","n","y","","space",1,1887,31,"Male","Italian","I know one other language in addition to English","Italy"
"247","5f0da6848c9769018bb99f27",25,"n","s",4,"She realized that someone had been on hold for five minutes.",NA,"Goal","n","y","","space",1,1502,31,"Male","Italian","I know one other language in addition to English","Italy"
"248","5f0da6848c9769018bb99f27",25,"n","s",5,"She decided to get a snack from the vending machine.",NA,"Goal","n","y","","space",1,1649,31,"Male","Italian","I know one other language in addition to English","Italy"
"249","5f0da6848c9769018bb99f27",25,"y","v",0,"ANSWERING",NA,"Goal","n","y","","j",0,1265,31,"Male","Italian","I know one other language in addition to English","Italy"
"250","5f0da6848c9769018bb99f27",25,"n","n",6,"Hopefully the afternoon wouldn¡¦t be as busy.",NA,"Goal","n","y","","space",1,962,31,"Male","Italian","I know one other language in addition to English","Italy"
"251","5f0da6848c9769018bb99f27",25,"y","f",0,"QUITTING",NA,"Goal","n","y","","j",1,1032,31,"Male","Italian","I know one other language in addition to English","Italy"
"252","5f0da6848c9769018bb99f27",25,"y","q",0,"Is this true?<br/>Nicole arrived at eight that morning.",NA,"Goal","n","y","","j",1,2168,31,"Male","Italian","I know one other language in addition to English","Italy"
"253","5f0da6848c9769018bb99f27",26,"n","n",1,"Stephanie sat on the examination table, shivering.",NA,"Temporal","y","n","","space",1,1300,31,"Male","Italian","I know one other language in addition to English","Italy"
"254","5f0da6848c9769018bb99f27",26,"n","n",2,"She wondered why they always kept it so cold in here.",NA,"Temporal","y","n","","space",1,2022,31,"Male","Italian","I know one other language in addition to English","Italy"
"255","5f0da6848c9769018bb99f27",26,"n","n",3,"With a smile, she thought maybe it was to match <br/>her doctor¡¦s personality.",NA,"Temporal","y","n","","space",1,3718,31,"Male","Italian","I know one other language in addition to English","Italy"
"256","5f0da6848c9769018bb99f27",26,"n","s",4,"She tried not to think about waiting for results.",NA,"Temporal","y","n","","space",1,1412,31,"Male","Italian","I know one other language in addition to English","Italy"
"257","5f0da6848c9769018bb99f27",26,"n","s",5,"Two days later, her cellphone rang.",NA,"Temporal","y","n","","space",1,1206,31,"Male","Italian","I know one other language in addition to English","Italy"
"258","5f0da6848c9769018bb99f27",26,"y","v",0,"SHIVERING",NA,"Temporal","y","n","","f",1,990,31,"Male","Italian","I know one other language in addition to English","Italy"
"259","5f0da6848c9769018bb99f27",26,"n","s",6,"She grabbed it and checked for messages.",NA,"Temporal","y","n","","space",1,725,31,"Male","Italian","I know one other language in addition to English","Italy"
"260","5f0da6848c9769018bb99f27",26,"y","f",0,"TEXTING",NA,"Temporal","y","n","","j",1,918,31,"Male","Italian","I know one other language in addition to English","Italy"
"261","5f0da6848c9769018bb99f27",26,"y","q",0,"Is this true?<br/>The examination room was cold.",NA,"Temporal","y","n","","j",0,2785,31,"Male","Italian","I know one other language in addition to English","Italy"
"262","5f0da6848c9769018bb99f27",27,"n","n",1,"Barry was reading the brief he had just received.",NA,"Entity","n","n","","space",1,2142,31,"Male","Italian","I know one other language in addition to English","Italy"
"263","5f0da6848c9769018bb99f27",27,"n","n",2,"This was his first big case and could really help his career.",NA,"Entity","n","n","","space",1,2134,31,"Male","Italian","I know one other language in addition to English","Italy"
"264","5f0da6848c9769018bb99f27",27,"n","n",3,"Unfortunately, he didn¡¦t know very much about patent law.",NA,"Entity","n","n","","space",1,2102,31,"Male","Italian","I know one other language in addition to English","Italy"
"265","5f0da6848c9769018bb99f27",27,"n","s",4,"He needed help with the case and tried to think of  <br/>how he could get it.",NA,"Entity","n","n","","space",1,1786,31,"Male","Italian","I know one other language in addition to English","Italy"
"266","5f0da6848c9769018bb99f27",27,"n","s",5,"He remembered some relevant case law.",NA,"Entity","n","n","","space",1,1008,31,"Male","Italian","I know one other language in addition to English","Italy"
"267","5f0da6848c9769018bb99f27",27,"y","v",0,"READING",NA,"Entity","n","n","","j",0,1788,31,"Male","Italian","I know one other language in addition to English","Italy"
"268","5f0da6848c9769018bb99f27",27,"n","s",6,"If he could win this case, he¡¦d be on the fast track for a partnership.",NA,"Entity","n","n","","space",1,1677,31,"Male","Italian","I know one other language in addition to English","Italy"
"269","5f0da6848c9769018bb99f27",27,"y","f",0,"FILING",NA,"Entity","n","n","","j",1,1214,31,"Male","Italian","I know one other language in addition to English","Italy"
"270","5f0da6848c9769018bb99f27",27,"n","s",7,"This thought motivated him even more.",NA,"Entity","n","n","","space",1,857,31,"Male","Italian","I know one other language in addition to English","Italy"
"271","5f0da6848c9769018bb99f27",27,"y","q",0,"Is this true?<br/>The case dealt with securities fraud.",NA,"Entity","n","n","","j",1,3504,31,"Male","Italian","I know one other language in addition to English","Italy"
"272","5f0da6848c9769018bb99f27",28,"n","n",1,"Cameron removed his safety glasses and wiped the sweat from his brow.",NA,"Goal","n","y","","space",1,4320,31,"Male","Italian","I know one other language in addition to English","Italy"
"273","5f0da6848c9769018bb99f27",28,"y","f",0,"WIPING",NA,"Goal","n","y","","f",0,1168,31,"Male","Italian","I know one other language in addition to English","Italy"
"274","5f0da6848c9769018bb99f27",28,"n","n",2,"He¡¦d been sanding the legs of the table he was making for a while.",NA,"Goal","n","y","","space",1,4683,31,"Male","Italian","I know one other language in addition to English","Italy"
"275","5f0da6848c9769018bb99f27",28,"n","n",3,"Now they were almost done.",NA,"Goal","n","y","","space",1,710,31,"Male","Italian","I know one other language in addition to English","Italy"
"276","5f0da6848c9769018bb99f27",28,"n","n",4,"Woodworking was still fairly new to him, but he was learning quickly.",NA,"Goal","n","y","","space",1,3173,31,"Male","Italian","I know one other language in addition to English","Italy"
"277","5f0da6848c9769018bb99f27",28,"n","s",5,"Cameron paused to appreciate his handiwork and was pleased with it.",NA,"Goal","n","y","","space",1,2228,31,"Male","Italian","I know one other language in addition to English","Italy"
"278","5f0da6848c9769018bb99f27",28,"n","s",6,"He decided to stain the table¡¦s aprons.",NA,"Goal","n","y","","space",1,2315,31,"Male","Italian","I know one other language in addition to English","Italy"
"279","5f0da6848c9769018bb99f27",28,"y","v",0,"SANDING",NA,"Goal","n","y","","f",1,1651,31,"Male","Italian","I know one other language in addition to English","Italy"
"280","5f0da6848c9769018bb99f27",28,"n","n",7,"He was happy about his decision.",NA,"Goal","n","y","","space",1,913,31,"Male","Italian","I know one other language in addition to English","Italy"
"281","5f0da6848c9769018bb99f27",28,"y","q",0,"Is this true?<br/>Cameron was sanding the top of the table.",NA,"Goal","n","y","","f",0,1736,31,"Male","Italian","I know one other language in addition to English","Italy"
"282","5f0da6848c9769018bb99f27",29,"n","n",1,"Marta opened another bottle of wine.",NA,"Filler","f","f","","space",1,2111,31,"Male","Italian","I know one other language in addition to English","Italy"
"283","5f0da6848c9769018bb99f27",29,"n","n",2,"This made four so far for the night.",NA,"Filler","f","f","","space",1,1533,31,"Male","Italian","I know one other language in addition to English","Italy"
"284","5f0da6848c9769018bb99f27",29,"n","n",3,"Her guests were applauding when they heard the cork pop.",NA,"Filler","f","f","","space",1,2186,31,"Male","Italian","I know one other language in addition to English","Italy"
"285","5f0da6848c9769018bb99f27",29,"n","n",4,"She laughed as she poured each of them a healthy portion.",NA,"Filler","f","f","","space",1,2212,31,"Male","Italian","I know one other language in addition to English","Italy"
"286","5f0da6848c9769018bb99f27",29,"n","n",5,"The night was still young, and everyone was having a good time.",NA,"Filler","f","f","","space",1,3454,31,"Male","Italian","I know one other language in addition to English","Italy"
"287","5f0da6848c9769018bb99f27",29,"y","f",0,"EATING",NA,"Filler","f","f","","f",0,1293,31,"Male","Italian","I know one other language in addition to English","Italy"
"288","5f0da6848c9769018bb99f27",29,"n","n",6,"Marta generally didn¡¦t enjoy hosting, but this time was an exception.",NA,"Filler","f","f","","space",1,2199,31,"Male","Italian","I know one other language in addition to English","Italy"
"289","5f0da6848c9769018bb99f27",29,"y","f",0,"SERVING",NA,"Filler","f","f","","j",1,1138,31,"Male","Italian","I know one other language in addition to English","Italy"
"290","5f0da6848c9769018bb99f27",29,"n","n",7,"Maybe a copious amount of wine is the key she thought.",NA,"Filler","f","f","","space",1,2069,31,"Male","Italian","I know one other language in addition to English","Italy"
"291","5f0da6848c9769018bb99f27",29,"y","q",0,"Is this true?<br/>They were on their fifth bottle of wine.",NA,"Filler","f","f","","f",0,2283,31,"Male","Italian","I know one other language in addition to English","Italy"
"292","5f0da6848c9769018bb99f27",30,"n","n",1,"Toby had been baking for the past three hours.",NA,"Spatial","n","n","","space",1,1465,31,"Male","Italian","I know one other language in addition to English","Italy"
"293","5f0da6848c9769018bb99f27",30,"n","n",2,"The smell of baking bread soothed his nerves.",NA,"Spatial","n","n","","space",1,2246,31,"Male","Italian","I know one other language in addition to English","Italy"
"294","5f0da6848c9769018bb99f27",30,"n","n",3,"He was working on a marble rye that he would give to his brother in law.",NA,"Spatial","n","n","","space",1,2272,31,"Male","Italian","I know one other language in addition to English","Italy"
"295","5f0da6848c9769018bb99f27",30,"n","n",4,"He surveyed his remaining ingredients.",NA,"Spatial","n","n","","space",1,1112,31,"Male","Italian","I know one other language in addition to English","Italy"
"296","5f0da6848c9769018bb99f27",30,"n","s",5,"Toby realized his sourdough was finished baking.",NA,"Spatial","n","n","","space",1,3772,31,"Male","Italian","I know one other language in addition to English","Italy"
"297","5f0da6848c9769018bb99f27",30,"n","s",6,"He had also made a loaf of whole wheat bread with olives and rosemary.",NA,"Spatial","n","n","","space",1,5382,31,"Male","Italian","I know one other language in addition to English","Italy"
"298","5f0da6848c9769018bb99f27",30,"y","v",0,"BAKING",NA,"Spatial","n","n","","f",1,1185,31,"Male","Italian","I know one other language in addition to English","Italy"
"299","5f0da6848c9769018bb99f27",30,"n","n",7,"He made a mental list of the different breads he would <br/>bake that afternoon.",NA,"Spatial","n","n","","space",1,3600,31,"Male","Italian","I know one other language in addition to English","Italy"
"300","5f0da6848c9769018bb99f27",30,"y","f",0,"SHOPPING",NA,"Spatial","n","n","","j",1,694,31,"Male","Italian","I know one other language in addition to English","Italy"
"301","5f0da6848c9769018bb99f27",30,"y","q",0,"Is this true?<br/>Toby was working on a marble rye.",NA,"Spatial","n","n","","f",1,3834,31,"Male","Italian","I know one other language in addition to English","Italy"
"302","5f0da6848c9769018bb99f27",31,"n","n",1,"Maggie and Michael were settling in for the night.",NA,"Entity","y","n","","space",1,2916,31,"Male","Italian","I know one other language in addition to English","Italy"
"303","5f0da6848c9769018bb99f27",31,"n","n",2,"They were about to watch a movie.",NA,"Entity","y","n","","space",1,1331,31,"Male","Italian","I know one other language in addition to English","Italy"
"304","5f0da6848c9769018bb99f27",31,"n","n",3,"Michael had just made some popcorn.",NA,"Entity","y","n","","space",1,2171,31,"Male","Italian","I know one other language in addition to English","Italy"
"305","5f0da6848c9769018bb99f27",31,"n","s",4,"Maggie said they should wait for her coworker to swing<br/>by before they started.",NA,"Entity","y","n","","space",1,1010,31,"Male","Italian","I know one other language in addition to English","Italy"
"306","5f0da6848c9769018bb99f27",31,"n","s",5,"Carli was knocking at the door.",NA,"Entity","y","n","","space",1,736,31,"Male","Italian","I know one other language in addition to English","Italy"
"307","5f0da6848c9769018bb99f27",31,"y","v",0,"SETTLING",NA,"Entity","y","n","","j",0,725,31,"Male","Italian","I know one other language in addition to English","Italy"
"308","5f0da6848c9769018bb99f27",31,"n","s",6,"It was a modern take on film noir.",NA,"Entity","y","n","","space",1,639,31,"Male","Italian","I know one other language in addition to English","Italy"
"309","5f0da6848c9769018bb99f27",31,"y","f",0,"POPPING",NA,"Entity","y","n","","f",0,667,31,"Male","Italian","I know one other language in addition to English","Italy"
"310","5f0da6848c9769018bb99f27",31,"y","q",0,"Is this true?<br/>Maggie and Michael were about to play a game.",NA,"Entity","y","n","","j",0,2293,31,"Male","Italian","I know one other language in addition to English","Italy"
"311","5f0da6848c9769018bb99f27",32,"n","n",1,"Katie had been working for months on her medical school applications.",NA,"Temporal","n","n","","space",1,1786,31,"Male","Italian","I know one other language in addition to English","Italy"
"312","5f0da6848c9769018bb99f27",32,"n","n",2,"Now it was November, and the deadlines were arriving.",NA,"Temporal","n","n","","space",1,1575,31,"Male","Italian","I know one other language in addition to English","Italy"
"313","5f0da6848c9769018bb99f27",32,"n","n",3,"She was sweating because the application process was nerve wracking.",NA,"Temporal","n","n","","space",1,2182,31,"Male","Italian","I know one other language in addition to English","Italy"
"314","5f0da6848c9769018bb99f27",32,"n","s",4,"She knew this was going to be a big decision.",NA,"Temporal","n","n","","space",1,3064,31,"Male","Italian","I know one other language in addition to English","Italy"
"315","5f0da6848c9769018bb99f27",32,"n","s",5,"She sat down at her computer to write her boyfriend an email.",NA,"Temporal","n","n","","space",1,1977,31,"Male","Italian","I know one other language in addition to English","Italy"
"316","5f0da6848c9769018bb99f27",32,"y","v",0,"SWEATING",NA,"Temporal","n","n","","f",1,936,31,"Male","Italian","I know one other language in addition to English","Italy"
"317","5f0da6848c9769018bb99f27",32,"n","n",6,"Her top choice school wanted to invite her for an interview!",NA,"Temporal","n","n","","space",1,1136,31,"Male","Italian","I know one other language in addition to English","Italy"
"318","5f0da6848c9769018bb99f27",32,"y","q",0,"Is this true?<br/>Katie was applying to medical school.",NA,"Temporal","n","n","","f",1,3902,31,"Male","Italian","I know one other language in addition to English","Italy"
"319","5f0da6848c9769018bb99f27",33,"n","n",1,"Jude was learning to play the harmonica.",NA,"Filler","f","f","","space",1,2428,31,"Male","Italian","I know one other language in addition to English","Italy"
"320","5f0da6848c9769018bb99f27",33,"n","n",2,"He¡¦d gotten pretty good in just a couple of weeks.",NA,"Filler","f","f","","space",1,1495,31,"Male","Italian","I know one other language in addition to English","Italy"
"321","5f0da6848c9769018bb99f27",33,"n","n",3,"Sometimes he worried about bothering his neighbors, though.",NA,"Filler","f","f","","space",1,1845,31,"Male","Italian","I know one other language in addition to English","Italy"
"322","5f0da6848c9769018bb99f27",33,"n","n",4,"He lived in an apartment complex, and the walls were pretty thin.",NA,"Filler","f","f","","space",1,1678,31,"Male","Italian","I know one other language in addition to English","Italy"
"323","5f0da6848c9769018bb99f27",33,"n","n",5,"He decided that he wouldn¡¦t let it bother him today.",NA,"Filler","f","f","","space",1,1211,31,"Male","Italian","I know one other language in addition to English","Italy"
"324","5f0da6848c9769018bb99f27",33,"y","f",0,"IRRITATING",NA,"Filler","f","f","","j",1,1073,31,"Male","Italian","I know one other language in addition to English","Italy"
"325","5f0da6848c9769018bb99f27",33,"n","n",6,"The lure of the harmonica was too sweet to resist.",NA,"Filler","f","f","","space",1,1251,31,"Male","Italian","I know one other language in addition to English","Italy"
"326","5f0da6848c9769018bb99f27",33,"y","f",0,"PRACTICING",NA,"Filler","f","f","","f",0,1551,31,"Male","Italian","I know one other language in addition to English","Italy"
"327","5f0da6848c9769018bb99f27",33,"y","q",0,"Is this true?<br/>Jude lived in an apartment.",NA,"Filler","f","f","","f",1,1522,31,"Male","Italian","I know one other language in addition to English","Italy"
"328","5f0da6848c9769018bb99f27",34,"n","n",1,"Alice was locked out of her house ¡V again.",NA,"Spatial","y","y","","space",1,1715,31,"Male","Italian","I know one other language in addition to English","Italy"
"329","5f0da6848c9769018bb99f27",34,"n","n",2,"This was the third time in the past month.",NA,"Spatial","y","y","","space",1,1197,31,"Male","Italian","I know one other language in addition to English","Italy"
"330","5f0da6848c9769018bb99f27",34,"y","f",0,"LAUGHING",NA,"Spatial","y","y","","j",1,896,31,"Male","Italian","I know one other language in addition to English","Italy"
"331","5f0da6848c9769018bb99f27",34,"n","n",3,"She was thinking she really should hide a key somewhere <br/>for such occasions.",NA,"Spatial","y","y","","space",1,3828,31,"Male","Italian","I know one other language in addition to English","Italy"
"332","5f0da6848c9769018bb99f27",34,"n","s",4,"She¡¦d have to go to her friend¡¦s house to pick up a spare.",NA,"Spatial","y","y","","space",1,1587,31,"Male","Italian","I know one other language in addition to English","Italy"
"333","5f0da6848c9769018bb99f27",34,"n","s",5,"Alice stopped in front of her friend¡¦s house.",NA,"Spatial","y","y","","space",1,1616,31,"Male","Italian","I know one other language in addition to English","Italy"
"334","5f0da6848c9769018bb99f27",34,"y","v",0,"THINKING",NA,"Spatial","y","y","","f",1,1139,31,"Male","Italian","I know one other language in addition to English","Italy"
"335","5f0da6848c9769018bb99f27",34,"n","s",6,"Her friend was standing on the porch with the key and a smirk.",NA,"Spatial","y","y","","space",1,1867,31,"Male","Italian","I know one other language in addition to English","Italy"
"336","5f0da6848c9769018bb99f27",34,"y","q",0,"Is this true?<br/>Alice had been locked out of her house three times over the past month.",NA,"Spatial","y","y","","f",1,2858,31,"Male","Italian","I know one other language in addition to English","Italy"
"337","5f0da6848c9769018bb99f27",35,"n","n",1,"Kathryn craned her head to hear the music.",NA,"Goal","n","n","","space",1,1572,31,"Male","Italian","I know one other language in addition to English","Italy"
"338","5f0da6848c9769018bb99f27",35,"n","n",2,"She was sitting in a loud coffee shop, and she couldn¡¦t <br/>quite make out the song.",NA,"Goal","n","n","","space",1,4166,31,"Male","Italian","I know one other language in addition to English","Italy"
"339","5f0da6848c9769018bb99f27",35,"n","s",3,"The patrons were all talking.",NA,"Goal","n","n","","space",1,1110,31,"Male","Italian","I know one other language in addition to English","Italy"
"340","5f0da6848c9769018bb99f27",35,"n","s",4,"She wished that it were just a bit quieter.",NA,"Goal","n","n","","space",1,1363,31,"Male","Italian","I know one other language in addition to English","Italy"
"341","5f0da6848c9769018bb99f27",35,"y","v",0,"SITTING",NA,"Goal","n","n","","f",1,1169,31,"Male","Italian","I know one other language in addition to English","Italy"
"342","5f0da6848c9769018bb99f27",35,"n","n",5,"She could finally hear a bit of the song.",NA,"Goal","n","n","","space",1,1743,31,"Male","Italian","I know one other language in addition to English","Italy"
"343","5f0da6848c9769018bb99f27",35,"n","n",6,"She made a mental note to listen to that album when she got home.",NA,"Goal","n","n","","space",1,2319,31,"Male","Italian","I know one other language in addition to English","Italy"
"344","5f0da6848c9769018bb99f27",35,"y","q",0,"Is this true?<br/>Kathryn was in a coffee shop.",NA,"Goal","n","n","","f",1,1433,31,"Male","Italian","I know one other language in addition to English","Italy"
"345","5f0da6848c9769018bb99f27",36,"n","n",1,"George was eating dinner with his wife, Lucille.",NA,"Entity","n","y","","space",1,1779,31,"Male","Italian","I know one other language in addition to English","Italy"
"346","5f0da6848c9769018bb99f27",36,"y","f",0,"COMPLAINING",NA,"Entity","n","y","","j",1,1026,31,"Male","Italian","I know one other language in addition to English","Italy"
"347","5f0da6848c9769018bb99f27",36,"n","n",2,"They sat in silence picking at their food.",NA,"Entity","n","y","","space",1,1555,31,"Male","Italian","I know one other language in addition to English","Italy"
"348","5f0da6848c9769018bb99f27",36,"n","n",3,"Things had been tense between them lately.",NA,"Entity","n","y","","space",1,1631,31,"Male","Italian","I know one other language in addition to English","Italy"
"349","5f0da6848c9769018bb99f27",36,"n","s",4,"This was thanks, in no small part, to the family¡¦s <br/> financial troubles.",NA,"Entity","n","y","","space",1,2557,31,"Male","Italian","I know one other language in addition to English","Italy"
"350","5f0da6848c9769018bb99f27",36,"n","s",5,"The telephone rang, but they chose to ignore it.",NA,"Entity","n","y","","space",1,1407,31,"Male","Italian","I know one other language in addition to English","Italy"
"351","5f0da6848c9769018bb99f27",36,"y","v",0,"PICKING",NA,"Entity","n","y","","j",0,1510,31,"Male","Italian","I know one other language in addition to English","Italy"
"352","5f0da6848c9769018bb99f27",36,"n","s",6,"He had probably timed his arrival in hopes of a free meal.",NA,"Entity","n","y","","space",1,1566,31,"Male","Italian","I know one other language in addition to English","Italy"
"353","5f0da6848c9769018bb99f27",36,"n","n",7,"It was going to be a long dinner.",NA,"Entity","n","y","","space",1,1135,31,"Male","Italian","I know one other language in addition to English","Italy"
"354","5f0da6848c9769018bb99f27",36,"y","q",0,"Is this true?<br/>Things had been tense between George and Lucille.",NA,"Entity","n","y","","f",1,1720,31,"Male","Italian","I know one other language in addition to English","Italy"
"355","5f0da6848c9769018bb99f27",37,"n","n",1,"Roger sat down to watch the basketball game.",NA,"Filler","f","f","","space",1,3265,31,"Male","Italian","I know one other language in addition to English","Italy"
"356","5f0da6848c9769018bb99f27",37,"n","n",2,"He had been waiting all week for this matchup.",NA,"Filler","f","f","","space",1,66374,31,"Male","Italian","I know one other language in addition to English","Italy"
"357","5f0da6848c9769018bb99f27",37,"n","n",3,"His alma mater was playing one of their chief rivals.",NA,"Filler","f","f","","space",1,2533,31,"Male","Italian","I know one other language in addition to English","Italy"
"358","5f0da6848c9769018bb99f27",37,"n","n",4,"Soon the room was filled with the sounds of squeaking <br/>shoes and the buzzer.",NA,"Filler","f","f","","space",1,2159,31,"Male","Italian","I know one other language in addition to English","Italy"
"359","5f0da6848c9769018bb99f27",37,"n","n",5,"Roger snacked on some pretzels and yelled at the tv.",NA,"Filler","f","f","","space",1,1367,31,"Male","Italian","I know one other language in addition to English","Italy"
"360","5f0da6848c9769018bb99f27",37,"y","f",0,"CURSING",NA,"Filler","f","f","","f",0,9872,31,"Male","Italian","I know one other language in addition to English","Italy"
"361","5f0da6848c9769018bb99f27",37,"n","n",6,"It seemed like the refs were working for the other team.",NA,"Filler","f","f","","space",1,193,31,"Male","Italian","I know one other language in addition to English","Italy"
"362","5f0da6848c9769018bb99f27",37,"n","n",7,"Eventually, the good guys took the lead and held on to win.",NA,"Filler","f","f","","space",1,819,31,"Male","Italian","I know one other language in addition to English","Italy"
"363","5f0da6848c9769018bb99f27",37,"y","f",0,"DRIBBLING",NA,"Filler","f","f","","j",1,767,31,"Male","Italian","I know one other language in addition to English","Italy"
"364","5f0da6848c9769018bb99f27",37,"y","q",0,"Is this true?<br/>Roger snacked on pretzels.",NA,"Filler","f","f","","j",0,1488,31,"Male","Italian","I know one other language in addition to English","Italy"
"365","5f0da6848c9769018bb99f27",38,"n","n",1,"Linda was working on a new design for a company logo on her laptop.",NA,"Goal","y","y","","space",1,2087,31,"Male","Italian","I know one other language in addition to English","Italy"
"366","5f0da6848c9769018bb99f27",38,"y","f",0,"DRAWING",NA,"Goal","y","y","","j",1,948,31,"Male","Italian","I know one other language in addition to English","Italy"
"367","5f0da6848c9769018bb99f27",38,"n","n",2,"She was trying to find the perfect color for the text.",NA,"Goal","y","y","","space",1,1475,31,"Male","Italian","I know one other language in addition to English","Italy"
"368","5f0da6848c9769018bb99f27",38,"n","n",3,"The software had almost too many choices.",NA,"Goal","y","y","","space",1,1505,31,"Male","Italian","I know one other language in addition to English","Italy"
"369","5f0da6848c9769018bb99f27",38,"n","s",4,"She noticed her battery was getting low.",NA,"Goal","y","y","","space",1,1269,31,"Male","Italian","I know one other language in addition to English","Italy"
"370","5f0da6848c9769018bb99f27",38,"n","s",5,"Linda decided to find an outlet.",NA,"Goal","y","y","","space",1,1294,31,"Male","Italian","I know one other language in addition to English","Italy"
"371","5f0da6848c9769018bb99f27",38,"y","v",0,"TRYING",NA,"Goal","y","y","","f",1,873,31,"Male","Italian","I know one other language in addition to English","Italy"
